"Order_ID","Order_Date","Customer_ID","Product_ID","Category","Sub-Category","Product_Name","Sales","Quantity","Discount","Profit"
"CA-2017-111689","2017-11-30","HP-14815","OFF-BI-10003984","Office Supplies","Binders","Lock-Up Easel 'Spel-Binder'","68.47","3","0.2","23.11"
"CA-2017-111689","2017-11-30","HP-14815","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair","1242.9","5","0.1","262.39"
"CA-2015-129098","2015-10-09","DK-13090","OFF-ST-10001321","Office Supplies","Storage","Decoflex Hanging Personal Folder File Blue","30.84","2","0.0","8.33"
"US-2017-123463","2017-12-23","GZ-14470","OFF-AR-10001118","Office Supplies","Art","Binney & Smith Crayola Metallic Crayons 16-Color Pack","13.48","4","0.0","5.93"
"CA-2016-165148","2016-10-22","PM-19135","FUR-FU-10000732","Furniture","Furnishings","Eldon 200 Class Desk Accessories","31.4","5","0.0","10.05"
"CA-2014-134061","2014-04-29","LL-16840","FUR-FU-10001424","Furniture","Furnishings","Dax Clear Box Frame","17.46","2","0.0","5.94"
"CA-2015-143602","2015-04-25","JS-15595","OFF-BI-10002071","Office Supplies","Binders","Fellowes Black Plastic Comb Bindings","13.94","3","0.2","4.53"
"CA-2017-115364","2017-06-26","OT-18730","OFF-ST-10002486","Office Supplies","Storage","Eldon Shelf Savers Cubes and Bins","83.76","12","0.0","1.68"
"CA-2017-150707","2017-10-14","EL-13735","OFF-BI-10001078","Office Supplies","Binders","Acco PRESSTEX Data Binder with Storage Hooks Dark Blue 14 7/8 X 11","37.66","7","0.0","18.45"
"CA-2014-104976","2014-12-09","CK-12760","OFF-PA-10003845","Office Supplies","Paper","Xerox 1987","34.68","6","0.0","16.99"
"CA-2017-132934","2017-06-20","JE-15475","TEC-AC-10000927","Technology","Accessories","Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand","149.95","5","0.0","15.0"
"CA-2017-132934","2017-06-20","JE-15475","OFF-BI-10001098","Office Supplies","Binders","Acco D-Ring Binder w/DublLock","51.31","3","0.2","18.6"
"CA-2017-133256","2017-06-26","TH-21550","OFF-PA-10001622","Office Supplies","Paper","Ampad Poly Cover Wirebound Steno Book 6 x 9 Assorted Colors Gregg Ruled","4.54","1","0.0","2.04"
"CA-2017-133256","2017-06-26","TH-21550","OFF-AR-10003158","Office Supplies","Art","Fluorescent Highlighters by Dixon","15.92","4","0.0","5.41"
"CA-2017-133256","2017-06-26","TH-21550","TEC-PH-10002660","Technology","Phones","Nortel Networks T7316 E Nt8 B27","543.92","8","0.0","135.98"
"CA-2016-105494","2016-11-10","PC-18745","OFF-ST-10002205","Office Supplies","Storage","File Shuttle I and Handi-File","155.82","7","0.0","42.07"
"CA-2016-105494","2016-11-10","PC-18745","OFF-BI-10003364","Office Supplies","Binders","Binding Machine Supplies","70.01","3","0.2","24.5"
"CA-2016-140634","2016-10-03","HL-15040","OFF-EN-10001099","Office Supplies","Envelopes","Staple envelope","15.65","2","0.2","5.09"
"CA-2014-144407","2014-09-09","MS-17365","OFF-LA-10003923","Office Supplies","Labels","Alphabetical Labels for Top Tab Filing","103.6","7","0.0","51.8"
"CA-2017-160983","2017-10-29","GB-14530","OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad","46.96","8","0.0","22.54"
"US-2016-114622","2016-04-10","JR-16210","OFF-BI-10004716","Office Supplies","Binders","Wilson Jones Hanging Recycled Pressboard Data Binders","8.9","2","0.7","-6.53"
"CA-2017-150959","2017-11-11","TD-20995","OFF-LA-10001045","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","10.44","5","0.2","3.39"
"CA-2017-150959","2017-11-11","TD-20995","OFF-BI-10001510","Office Supplies","Binders","Deluxe Heavy-Duty Vinyl Round Ring Binder","18.34","4","0.8","-32.09"
"CA-2017-132353","2017-09-15","DB-13060","TEC-PH-10004536","Technology","Phones","Avaya 5420 Digital phone","323.98","3","0.2","20.25"
"CA-2016-130477","2016-04-08","LC-17140","OFF-PA-10002947","Office Supplies","Paper","Xerox 1923","20.04","3","0.0","9.62"
"CA-2016-130477","2016-04-08","LC-17140","OFF-ST-10002583","Office Supplies","Storage","Fellowes Neat Ideas Storage Cubes","64.96","2","0.0","2.6"
"CA-2016-130477","2016-04-08","LC-17140","OFF-PA-10000019","Office Supplies","Paper","Xerox 1931","12.96","2","0.0","6.22"
"CA-2017-143259","2017-12-30","PO-18865","FUR-BO-10003441","Furniture","Bookcases","Bush Westfield Collection Bookcases Fully Assembled","323.14","4","0.2","12.12"
"CA-2017-143259","2017-12-30","PO-18865","TEC-PH-10004774","Technology","Phones","Gear Head AU3700S Headset","90.93","7","0.0","2.73"
"CA-2017-143259","2017-12-30","PO-18865","OFF-BI-10003684","Office Supplies","Binders","Wilson Jones Legal Size Ring Binders","52.78","3","0.2","19.79"
"CA-2017-137596","2017-09-02","BE-11335","TEC-PH-10001494","Technology","Phones","Polycom CX600 IP Phone VoIP phone","1199.8","4","0.0","323.95"
"CA-2017-137596","2017-09-02","BE-11335","TEC-AC-10004666","Technology","Accessories","MaxellÂ iVDR EX 500GB Cartridge","1928.78","7","0.0","829.38"
"CA-2017-137596","2017-09-02","BE-11335","OFF-ST-10003816","Office Supplies","Storage","Fellowes High-Stak Drawer Files","352.38","2","0.0","81.05"
"CA-2015-133627","2015-05-31","SC-20050","FUR-FU-10001935","Furniture","Furnishings","3M Hangers With Command Adhesive","22.2","6","0.0","9.1"
"CA-2017-102519","2017-11-27","BM-11650","FUR-FU-10004091","Furniture","Furnishings","Howard Miller 13 Diameter Goldtone Round Wall Clock","46.94","1","0.0","19.25"
"CA-2017-102519","2017-11-27","BM-11650","TEC-AC-10001772","Technology","Accessories","Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","143.73","9","0.0","56.05"
"US-2014-141215","2014-06-15","KL-16555","FUR-TA-10001520","Furniture","Tables","Lesro Sheffield Collection Coffee Table End Table Center Table Corner Table","99.92","2","0.3","-18.56"
"US-2014-141215","2014-06-15","KL-16555","FUR-CH-10003379","Furniture","Chairs","Global Commerce Series High-Back Swivel/Tilt Chairs","797.94","4","0.3","-57.0"
"US-2014-141215","2014-06-15","KL-16555","OFF-BI-10002706","Office Supplies","Binders","Avery Premier Heavy-Duty Binder with Round Locking Rings","8.57","3","0.8","-14.57"
"CA-2016-165218","2016-03-05","RW-19630","OFF-EN-10000056","Office Supplies","Envelopes","Cameo Buff Policy Envelopes","149.35","3","0.2","50.41"
"CA-2016-165218","2016-03-05","RW-19630","OFF-ST-10001558","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers","12.99","1","0.2","-0.81"
"CA-2014-138296","2014-12-05","RC-19825","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File","24.56","2","0.0","6.88"
"CA-2015-111164","2015-04-11","SE-20110","TEC-AC-10002473","Technology","Accessories","Maxell 4.7GB DVD-R","85.14","3","0.0","34.91"
"CA-2015-111164","2015-04-11","SE-20110","TEC-PH-10004531","Technology","Phones","OtterBox Commuter Series Case - iPhone 5 & 5s","21.99","1","0.0","10.56"
"CA-2015-111164","2015-04-11","SE-20110","OFF-AP-10004487","Office Supplies","Appliances","Kensington 4 Outlet MasterPiece Compact Power Control Center","406.6","5","0.0","113.85"
"CA-2016-149797","2016-09-15","AH-10075","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine","841.57","2","0.2","294.55"
"CA-2014-132962","2014-09-13","JM-15535","OFF-PA-10003543","Office Supplies","Paper","Xerox 1985","15.55","3","0.2","5.44"
"CA-2014-132962","2014-09-13","JM-15535","TEC-AC-10004353","Technology","Accessories","Hypercom P1300 Pinpad","252.0","5","0.2","53.55"
"CA-2015-115091","2015-10-05","JJ-15760","OFF-AR-10000658","Office Supplies","Art","Newell 324","46.2","4","0.0","12.94"
"CA-2015-115091","2015-10-05","JJ-15760","OFF-AP-10000696","Office Supplies","Appliances","Holmes Odor Grabber","28.84","2","0.0","9.52"
"CA-2017-144932","2017-04-14","AB-10165","OFF-AR-10003560","Office Supplies","Art","Zebra Zazzle Fluorescent Highlighters","14.59","3","0.2","2.55"
"CA-2017-144932","2017-04-14","AB-10165","OFF-AR-10001468","Office Supplies","Art","Sanford Prismacolor Professional Thick Lead Art Pencils 36-Color Set","89.86","3","0.2","21.34"
"CA-2017-144932","2017-04-14","AB-10165","OFF-PA-10004971","Office Supplies","Paper","Xerox 196","13.87","3","0.2","5.03"
"CA-2017-114216","2017-09-02","RK-19300","OFF-PA-10002195","Office Supplies","Paper","RSVP Cards & Envelopes Blank White 8-1/2 X 11 24 Cards/25 Envelopes/Set","12.19","3","0.2","4.11"
"CA-2016-140081","2016-06-20","CG-12040","OFF-PA-10001745","Office Supplies","Paper","Wirebound Message Books 2 7/8 x 5 3 Forms per Page","45.06","8","0.2","15.21"
"CA-2016-140081","2016-06-20","CG-12040","OFF-BI-10004826","Office Supplies","Binders","JM Magazine Binder","29.72","6","0.7","-21.79"
"CA-2016-140081","2016-06-20","CG-12040","OFF-PA-10001870","Office Supplies","Paper","Xerox 202","15.55","3","0.2","5.44"
"CA-2016-140081","2016-06-20","CG-12040","OFF-AP-10001058","Office Supplies","Appliances","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators","447.7","2","0.2","33.58"
"US-2017-111745","2017-11-05","RA-19885","TEC-AC-10003911","Technology","Accessories","NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router","159.99","1","0.0","54.4"
"CA-2015-148250","2015-12-13","RP-19270","OFF-PA-10000289","Office Supplies","Paper","Xerox 213","12.96","2","0.0","6.22"
"CA-2015-148250","2015-12-13","RP-19270","OFF-AP-10003040","Office Supplies","Appliances","Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection","134.48","4","0.0","34.96"
"CA-2016-105760","2016-06-19","KC-16255","OFF-PA-10000350","Office Supplies","Paper","Message Book Standard Line While You Were Out 5 1/2 X 4 200 Sets/Book","17.12","2","0.0","8.05"
"CA-2016-142958","2016-12-13","RW-19630","OFF-BI-10001759","Office Supplies","Binders","Acco Pressboard Covers with Storage Hooks 14 7/8 x 11 Dark Blue","6.1","2","0.2","2.21"
"CA-2016-142958","2016-12-13","RW-19630","FUR-TA-10000577","Furniture","Tables","Bretford CR4500 Series Slim Rectangular Table","1114.27","4","0.2","41.79"
"CA-2015-120880","2015-05-29","JL-15850","OFF-PA-10004101","Office Supplies","Paper","Xerox 1894","32.4","5","0.0","15.55"
"CA-2015-120880","2015-05-29","JL-15850","OFF-ST-10001496","Office Supplies","Storage","Standard Rollaway File with Lock","540.57","3","0.0","140.55"
"CA-2015-120880","2015-05-29","JL-15850","OFF-BI-10002931","Office Supplies","Binders","Avery Trapezoid Extra Heavy Duty 4 Binders","167.76","5","0.2","62.91"
"US-2015-140200","2015-07-26","CA-12775","FUR-TA-10002356","Furniture","Tables","Bevis Boat-Shaped Conference Table","393.17","3","0.5","-204.45"
"US-2017-110576","2017-11-28","RB-19795","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded Beveled Mat for Medium Pile Carpeting","516.49","7","0.2","-12.91"
"US-2017-110576","2017-11-28","RB-19795","FUR-FU-10000576","Furniture","Furnishings","Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base","1007.23","6","0.2","75.54"
"US-2017-110576","2017-11-28","RB-19795","FUR-TA-10004154","Furniture","Tables","Riverside Furniture Oval Coffee Table Oval End Table End Table with Drawer","2065.32","12","0.4","-619.6"
"US-2017-110576","2017-11-28","RB-19795","OFF-PA-10000788","Office Supplies","Paper","Xerox 210","15.55","3","0.2","5.44"
"US-2017-110576","2017-11-28","RB-19795","OFF-PA-10002479","Office Supplies","Paper","Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","25.34","6","0.2","7.92"
"CA-2017-131156","2017-04-03","KH-16360","FUR-FU-10001940","Furniture","Furnishings","Staple-based wall hangings","25.47","4","0.2","7.64"
"CA-2017-136539","2017-12-28","GH-14665","OFF-AR-10001958","Office Supplies","Art","Stanley Bostitch Contemporary Electric Pencil Sharpeners","27.17","2","0.2","2.72"
"CA-2017-136539","2017-12-28","GH-14665","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases Medium Cherry Finish","78.85","2","0.32","-11.6"
"CA-2017-119305","2017-11-30","SW-20275","OFF-ST-10000604","Office Supplies","Storage","Home/Office Personal File Carts","173.8","5","0.0","43.45"
"CA-2017-102414","2017-05-15","JA-15970","TEC-PH-10002923","Technology","Phones","Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size Binaural","29.59","1","0.2","2.59"
"CA-2017-102414","2017-05-15","JA-15970","OFF-BI-10004465","Office Supplies","Binders","Avery Durable Slant Ring Binders","4.75","2","0.7","-3.17"
"CA-2017-102414","2017-05-15","JA-15970","OFF-PA-10002333","Office Supplies","Paper","Universal Ultra Bright White Copier/Laser Paper 8 1/2 x 11 Ream","15.55","3","0.2","5.64"
"CA-2015-112571","2015-09-22","DL-12925","FUR-FU-10004188","Furniture","Furnishings","Luxo Professional Combination Clamp-On Lamps","204.6","2","0.0","53.2"
"CA-2017-152142","2017-11-14","LW-16990","FUR-CH-10002965","Furniture","Chairs","Global Leather Highback Executive Chair with Pneumatic Height Adjustment Black","321.57","2","0.2","28.14"
"CA-2015-160059","2015-11-27","TB-21190","OFF-BI-10000145","Office Supplies","Binders","Zipper Ring Binder Pockets","6.24","2","0.0","3.06"
"CA-2016-120859","2016-09-01","CV-12805","OFF-EN-10001335","Office Supplies","Envelopes","White Business Envelopes with Contemporary Seam Recycled White Business Envelopes","21.88","2","0.0","10.94"
"CA-2014-127488","2014-09-22","MS-17365","OFF-LA-10001613","Office Supplies","Labels","Avery File Folder Labels","4.61","2","0.2","1.67"
"CA-2017-135279","2017-04-09","BS-11800","OFF-LA-10004055","Office Supplies","Labels","Color-Coded Legal Exhibit Labels","9.82","2","0.0","4.81"
"CA-2017-135279","2017-04-09","BS-11800","OFF-AR-10004344","Office Supplies","Art","Bulldog Vacuum Base Pencil Sharpener","35.97","3","0.0","9.71"
"CA-2017-135279","2017-04-09","BS-11800","OFF-PA-10004621","Office Supplies","Paper","Xerox 212","12.96","2","0.0","6.22"
"CA-2017-135279","2017-04-09","BS-11800","OFF-PA-10001281","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Fine Perforations","191.6","4","0.0","91.97"
"CA-2017-135279","2017-04-09","BS-11800","OFF-LA-10001613","Office Supplies","Labels","Avery File Folder Labels","8.64","3","0.0","4.23"
"CA-2017-135279","2017-04-09","BS-11800","OFF-ST-10001097","Office Supplies","Storage","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","501.81","3","0.0","0.0"
"CA-2014-115791","2014-01-16","DL-13315","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame","127.1","6","0.2","28.6"
"CA-2014-115791","2014-01-16","DL-13315","TEC-PH-10004614","Technology","Phones","AT&T 841000 Phone","124.2","3","0.4","-31.05"
"CA-2014-115791","2014-01-16","DL-13315","OFF-BI-10001575","Office Supplies","Binders","GBC Linen Binding Covers","18.59","2","0.7","-13.63"
"CA-2014-115791","2014-01-16","DL-13315","OFF-LA-10001074","Office Supplies","Labels","Round Specialty Laser Printer Labels","30.07","3","0.2","10.15"
"US-2017-103247","2017-10-05","PO-19195","TEC-PH-10003555","Technology","Phones","Motorola HK250 Universal Bluetooth Headset","160.93","7","0.0","3.22"
"US-2017-103247","2017-10-05","PO-19195","OFF-BI-10004492","Office Supplies","Binders","Tuf-Vin Binders","75.79","3","0.2","25.58"
"US-2017-100209","2017-07-09","TD-20995","OFF-BI-10002012","Office Supplies","Binders","Wilson Jones Easy Flow II Sheet Lifters","1.08","2","0.7","-0.79"
"CA-2017-159366","2017-01-07","BW-11110","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer","3059.98","2","0.1","680.0"
"CA-2016-145499","2016-05-30","RW-19690","OFF-BI-10000848","Office Supplies","Binders","Angle-D Ring Binders","3.28","2","0.7","-2.63"
"CA-2015-157035","2015-12-09","KB-16600","OFF-PA-10004156","Office Supplies","Paper","Xerox 188","34.02","3","0.0","16.67"
"CA-2016-144939","2016-10-03","EB-13870","FUR-CH-10003199","Furniture","Chairs","Office Star - Contemporary Task Swivel Chair","599.29","6","0.1","93.22"
"CA-2014-163419","2014-11-11","TZ-21580","OFF-AR-10000034","Office Supplies","Art","BIC Brite Liner Grip Highlighters Assorted 5/Pack","3.39","1","0.2","0.81"
"CA-2014-163419","2014-11-11","TZ-21580","TEC-PH-10000560","Technology","Phones","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)","559.98","2","0.2","56.0"
"CA-2014-163419","2014-11-11","TZ-21580","FUR-CH-10000665","Furniture","Chairs","Global Airflow Leather Mesh Back Chair Black","603.92","5","0.2","75.49"
"CA-2017-100314","2017-09-29","AS-10630","OFF-LA-10001569","Office Supplies","Labels","Avery 499","7.97","2","0.2","2.59"
"CA-2017-100314","2017-09-29","AS-10630","OFF-EN-10000461","Office Supplies","Envelopes","#10- 4 1/8 x 9 1/2 Recycled Envelopes","27.97","4","0.2","9.44"
"CA-2017-100314","2017-09-29","AS-10630","TEC-MA-10003066","Technology","Machines","Wasp CCD Handheld Bar Code Reader","336.51","3","0.4","44.87"
"CA-2015-146829","2015-03-10","TS-21340","OFF-BI-10004022","Office Supplies","Binders","Acco Suede Grain Vinyl Round Ring Binder","1.11","2","0.8","-1.89"
"CA-2017-167899","2017-05-21","JG-15805","FUR-FU-10004071","Furniture","Furnishings","Luxo Professional Magnifying Clamp-On Fluorescent Lamps","520.05","5","0.0","72.81"
"CA-2017-167899","2017-05-21","JG-15805","OFF-AR-10001988","Office Supplies","Art","Bulldog Table or Wall-Mount Pencil Sharpener","17.97","3","0.0","5.21"
"CA-2015-153549","2015-03-29","SL-20155","FUR-CH-10004086","Furniture","Chairs","Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs","1166.92","5","0.2","131.28"
"CA-2016-110023","2016-09-09","TS-21610","OFF-BI-10001036","Office Supplies","Binders","Cardinal EasyOpen D-Ring Binders","14.62","2","0.2","5.48"
"CA-2016-105585","2016-08-26","RF-19735","OFF-FA-10002983","Office Supplies","Fasteners","Advantus SlideClip Paper Clips","10.23","3","0.0","4.91"
"CA-2016-105585","2016-08-26","RF-19735","OFF-PA-10003625","Office Supplies","Paper","Xerox 1979","154.9","5","0.0","69.71"
"CA-2014-117639","2014-05-21","MW-18235","OFF-BI-10003925","Office Supplies","Binders","Fellowes PB300 Plastic Comb Binding Machine","2715.93","7","0.0","1276.49"
"CA-2014-117639","2014-05-21","MW-18235","TEC-PH-10001530","Technology","Phones","Plantronics Voyager Pro Legend","617.97","3","0.0","173.03"
"CA-2015-162537","2015-10-28","RD-19585","OFF-EN-10003862","Office Supplies","Envelopes","Laser & Ink Jet Business Envelopes","10.67","1","0.0","4.91"
"CA-2015-162537","2015-10-28","RD-19585","OFF-ST-10004258","Office Supplies","Storage","Portable Personal File Box","36.63","3","0.0","9.89"
"CA-2015-162537","2015-10-28","RD-19585","FUR-FU-10002885","Furniture","Furnishings","Magna Visual Magnetic Picture Hangers","24.1","5","0.0","9.16"
"CA-2015-162537","2015-10-28","RD-19585","FUR-FU-10001918","Furniture","Furnishings","C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings","33.11","7","0.0","12.91"
"CA-2016-155488","2016-11-13","FM-14290","OFF-AR-10002956","Office Supplies","Art","Boston 16801 Nautilus Battery Pencil Sharpener","44.02","2","0.0","11.45"
"CA-2015-124891","2015-07-31","RH-19495","TEC-AC-10003033","Technology","Accessories","Plantronics CS510 - Over-the-Head monaural Wireless Headset System","2309.65","7","0.0","762.18"
